date,country,iso3c,region,subregion,population,hospital_beds_per_thousand,population_density,median_age,aged_65_older,aged_70_older,life_expectancy,daily_covid_deaths,daily_covid_deaths_per_100k,daily_covid_cases,daily_covid_cases_per_100k,daily_tests,daily_tests_per_100k,daily_positive_rate,daily_vaccinations,daily_vaccinations_per_100k,vaccinated_pct,fully_vaccinated_pct,EU,continent,group,daily_vaccinations_per_100k_region_average,vaccinated_pct_region_average,fully_vaccinated_pct_region_average,daily_vaccinations_region_average,total_doses,total_doses_lagged_1_day,prediction,rate
2021-07-12,Slovakia,SVK,Europe,Eastern Europe,5459643,5.82,113.128,41.2,15.07,9.167,77.54,6,0.10989729548250682,37.714,0.6907777669712104,50486,924.7124766216398,0.2,47050.47369152936,628.800271373055,35.68,24.14,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,4162408.4535670853,3178147.661904762,47050.47369152936,0.7623957195675771
2021-07-12,Slovenia,SVN,Europe,Southern Europe,2078932,4.5,102.619,44.5,19.062,12.93,81.32,1.571,0.07556764723425297,86.286,4.150496504936188,2006,96.49185254736567,3.8,16587.920919154472,605.3228292219275,38.46,28.56,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,1755187.7551095085,1362121.4095238096,16587.920919154472,0.8442737689878786
2021-07-12,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,21.571,0.04613645624234851,3406,7.2848161866134635,NA,197.68886532956424,5.6000000000000005,530837.6516870772,961.7941120590806,NA,NA,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,45970833.28551861,34952317.37142857,530837.6516870772,0.9832327376114356
2021-07-12,Sweden,SWE,Europe,Northern Europe,10099270,2.22,24.718,41,19.985,13.433,82.8,0,0,168.571,1.6691404428240852,NA,221.33282900645293,3.4000000000000004,82505.2834208927,801.160215870388,NA,NA,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,8361978.225404189,6558137.769047619,82505.2834208927,0.8279784801677932
2021-07-12,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,10.571,0.015571692804307643,8935.143,13.161981076393893,971581,1431.1948601364134,0.8999999999999999,958265.0978167839,643.5464959758126,63.29,46.17,not EU,Europe,Britain,643.5464959758126,63.29,46.17,436878,89183051.93229705,72631005.6047619,958265.0978167839,1.3137178015706603
2021-07-12,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,285.857,0.08636094079332243,11538.143,3.4858159306502463,NA,150.00786383439407,2.1999999999999997,365735.85019498563,388.2954597641027,52.85,44.59,not EU,North America,United States,388.29545976410276,52.85,44.59,1285268.25,326372506.6947368,313376612.97380954,365735.85019498563,0.9860117725727334
2021-07-13,Austria,AUT,Europe,Western Europe,9006400,7.37,106.749,44.4,19.202,13.748,81.54,3.857,0.042825102149582524,151.143,1.6781732989873865,419785,4660.963314976017,0,141980.66801625537,934.8685379285841,49.36,27.63,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,9318886.459910996,6572872.195238095,141980.66801625537,1.0346960450247598
2021-07-13,Belgium,BEL,Europe,Western Europe,11589616,5.64,375.564,41.8,18.571,12.849,81.63,7.286,0.06286662129271582,474.143,4.0911018967323844,38509,332.2715782817998,1.5,306114.5001411488,1258.8337698160146,54.58,30.48,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,14498814.786110824,9165891.44047619,306114.5001411488,1.25101770292569
2021-07-13,Bulgaria,BGR,Europe,Eastern Europe,6948445,7.454,65.18,44.7,20.801,13.272,75.05,13,0.18709221991395197,101.571,1.4617802976061551,11915,171.47721540574906,0.8999999999999999,12613.706502192745,181.19161913205042,13.09,10.76,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,1969072.2695302628,1629042.3285714285,12613.706502192745,0.2833831554441696
2021-07-13,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,22.714,0.06018203994011259,1017.714,2.696491353157161,66512,176.2273417494395,1.5,547485.3654035564,1196.6718012433682,66.36,18,not EU,North America,Canada,1196.6718012433682,66.36,18,451649.75,41799563.91183667,30423653.54047619,547485.3654035564,1.1075033128561431
2021-07-13,Croatia,HRV,Europe,Southern Europe,4105268,5.54,73.726,44,19.724,13.053,78.49,5.286,0.12876138658913375,87.286,2.126194928077777,4561,111.10115100889881,1.9,23773.376130460234,788.6391339128164,NA,NA,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,2890048.0925570936,2234162.816666667,23773.376130460234,0.7039852434864408
2021-07-13,Czechia,CZE,Europe,Eastern Europe,10708982,6.63,137.176,43.3,19.027,11.58,79.38,7.714,0.07203299062413215,134.143,1.2526213976267773,144974,1353.7607963109845,0.1,166315.01854319772,899.499597627487,44.47,23.47,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,10100635.676198648,6917815.0261904765,166315.01854319772,0.9431928895014156
2021-07-13,Denmark,DNK,Europe,Northern Europe,5792203,2.5,136.52,42.3,19.677,12.325,80.9,0.714,0.012326916028322902,273.571,4.723090678969643,85627,1478.3149002201753,0.3,293854.7176776121,NA,51.79,28.23,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,7663032.102780208,3199493.25,293854.7176776121,1.3229909419231696
2021-07-13,Estonia,EST,Europe,Northern Europe,1326539,4.69,31.033,42.7,19.452,13.491,78.74,0.143,0.010779931837661764,44,3.3169021038959277,3746,282.38898366350327,1.2,14821.200322388597,755.0663795033543,40.89,26.64,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,1161524.261603871,864723.9428571429,14821.200322388597,0.8756050606909189
2021-07-13,Finland,FIN,Europe,Northern Europe,5540718,3.28,18.136,42.8,21.228,13.264,81.91,0.429,0.007742678836930521,70.714,1.2762605857219227,11834,213.582427403813,0.6,65109.79138786357,971.3632781888557,55.4,15.3,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,5025141.4555629,3687372.0285714287,65109.79138786357,0.9069477016449673
2021-07-13,France,FRA,Europe,Western Europe,67564251,5.98,122.578,42,19.718,13.079,82.66,49.429,0.07315851100014414,2544.714,3.766361592612046,NA,383.855361617196,1,1516018.1402815522,848.0531368578334,47.34,24.76,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,70216367.19197641,46310352.56428572,1516018.1402815522,1.0392532463947008
2021-07-13,Germany,DEU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,78.429,0.09360862633049805,1043.143,1.245039249464799,NA,140.3228267659156,2.3,1525506.097221492,982.6655930321734,50.42,30.61,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,90965095.61595587,63810225.08809524,1525506.097221492,1.0857103424284436
2021-07-13,Greece,GRC,Europe,Southern Europe,10423056,4.21,83.479,45.3,20.396,14.524,82.24,18,0.17269407359991157,494.143,4.740864867271172,NA,350.06048130222075,1.6,197064.19552595474,930.7562964259234,42.87,30.43,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,10749494.285180328,7145589.1404761905,197064.19552595474,1.0313188651370893
2021-07-13,Hungary,HUN,Europe,Eastern Europe,9660350,7.02,108.043,43.4,18.577,11.976,76.88,6.571,0.06802030982314305,91.143,0.94347513288856,9932,102.81200991682496,0.8999999999999999,24642.24364438785,NA,NA,NA,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,10194389.884965774,9249041.09047619,24642.24364438785,1.055281629026461
2021-07-13,Ireland,IRL,Europe,Northern Europe,4937796,2.96,69.874,38.7,13.928,8.678,82.3,5.429,0.10994783907638145,307.857,6.234704714411045,NA,374.7623433612891,2.3,130302.83933494384,NA,NA,NA,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,5477626.345200791,3270702.711904762,130302.83933494384,1.1093261741069884
2021-07-13,Italy,ITA,Europe,Southern Europe,60461828,3.18,205.859,47.9,23.021,16.24,83.51,39.571,0.06544790541232064,1230.429,2.035050941562667,185039,306.04268200425565,0.7000000000000001,1001926.7747635741,889.1258630155872,51.67,25.77,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,62427769.197048835,43965720.73571429,1001926.7747635741,1.0325154111623756
2021-07-13,Latvia,LVA,Europe,Northern Europe,1886202,5.57,31.212,43.9,19.754,14.136,75.29,6,0.31809954607194774,113.714,6.028728630337578,8332,441.7342363119114,1.4000000000000001,6990.023615761101,591.2277688179738,33.63,25.53,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,1286300.4610738794,1035604.9452380952,6990.023615761101,0.6819526546328969
2021-07-13,Lithuania,LTU,Europe,Northern Europe,2722291,6.56,45.135,43.5,19.002,13.778,75.93,4.143,0.15218799165849645,100.714,3.699604487543764,NA,451.49471529678493,1.0999999999999999,17359.812164976007,760.4807862201359,44.38,32.37,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,2517847.700133651,2036904.7904761904,17359.812164976007,0.9249002770584228
2021-07-13,Luxembourg,LUX,Europe,Western Europe,625976,4.51,231.447,39.7,14.312,9.842,82.25,0,0,15.714,2.5103198844684145,6628,1058.8265364806318,0.2,8521.438169477286,1037.8992165833833,NA,NA,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,633525.8697262992,452855.61904761905,8521.438169477286,1.01206095717136
2021-07-13,Malta,MLT,Europe,Southern Europe,441539,4.485,1454.037,42.4,19.426,11.324,82.53,0.143,0.03238672008588142,1,0.22648056004112885,NA,377.09013246847957,0.1,3924.7674178875945,1272.7075071511238,79.71,64.73,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,715984.9719658996,604896.2404761905,3924.7674178875945,1.6215667743186888
2021-07-13,Netherlands,NLD,Europe,Western Europe,17134873,3.32,508.544,43.2,18.779,11.881,82.28,2.857,0.016673598923085103,956,5.579265162922422,NA,115.35539247941901,4.2,287485.29035741626,797.6569187294239,NA,NA,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,18240024.851088498,12595744.895238096,287485.29035741626,1.0644972303610594
2021-07-13,Poland,POL,Europe,Eastern Europe,37846605,6.62,124.027,41.8,16.763,10.202,78.73,37.286,0.09851874428366825,198.714,0.5250510580803747,NA,152.12460932757375,0.4,630018.4784014407,823.0189999869209,42.61,29.43,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,37100291.41552174,25531872.58095238,630018.4784014407,0.9802805671875123
2021-07-13,Portugal,PRT,Europe,Southern Europe,10196707,3.39,112.371,46.2,21.502,14.924,82.05,2.429,0.023821416070894257,1052.714,10.324058541644865,52169,511.6259592435087,2,91882.67260285465,889.3018108689404,48.7,27.45,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,9360159.368969128,7160905.661904762,91882.67260285465,0.9179590400086153
2021-07-13,Romania,ROU,Europe,Eastern Europe,19237682,6.892,85.129,43,17.85,11.69,76.05,72,0.37426546503887526,78,0.40545425379211486,15427,80.1915740160379,0.5,22893.814991860996,170.89247030905284,24.05,22.55,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,9463839.387191981,8638594.285714285,22893.814991860996,0.4919428124028654
2021-07-13,Slovakia,SVK,Europe,Eastern Europe,5459643,5.82,113.128,41.2,15.07,9.167,77.54,6,0.10989729548250682,37.714,0.6907777669712104,50486,924.7124766216398,0.2,47465.38953140403,628.800271373055,35.68,24.14,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,4209873.84309849,3178147.661904762,47465.38953140403,0.7710895827984521
2021-07-13,Slovenia,SVN,Europe,Southern Europe,2078932,4.5,102.619,44.5,19.062,12.93,81.32,1.571,0.07556764723425297,86.286,4.150496504936188,2006,96.49185254736567,3.8,16495.258775010996,605.3228292219275,38.46,28.56,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,1771683.0138845197,1362121.4095238096,16495.258775010996,0.8522082559143443
2021-07-13,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,21.571,0.04613645624234851,3406,7.2848161866134635,NA,197.68886532956424,5.6000000000000005,533899.8285322444,961.7941120590806,NA,NA,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,46504733.11405085,34952317.37142857,533899.8285322444,0.9946518865043358
2021-07-13,Sweden,SWE,Europe,Northern Europe,10099270,2.22,24.718,41,19.985,13.433,82.8,0,0,168.571,1.6691404428240852,NA,221.33282900645293,3.4000000000000004,82839.91932802412,801.160215870388,NA,NA,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,8444818.144732213,6558137.769047619,82839.91932802412,0.8361810452371521
2021-07-13,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,10.571,0.015571692804307643,8935.143,13.161981076393893,971581,1431.1948601364134,0.8999999999999999,986378.2898505811,643.5464959758126,63.29,46.17,not EU,Europe,Britain,643.5464959758126,63.29,46.17,436878,90169430.22214763,72631005.6047619,986378.2898505811,1.3282477227875664
2021-07-13,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,285.857,0.08636094079332243,11538.143,3.4858159306502463,NA,150.00786383439407,2.1999999999999997,352922.3626983336,388.2954597641027,52.85,44.59,not EU,North America,United States,388.29545976410276,52.85,44.59,1285268.25,326725429.0574351,313376612.97380954,352922.3626983336,0.9870779947491933
2021-07-14,Austria,AUT,Europe,Western Europe,9006400,7.37,106.749,44.4,19.202,13.748,81.54,3.857,0.042825102149582524,151.143,1.6781732989873865,419785,4660.963314976017,0,145059.63464495944,934.8685379285841,49.36,27.63,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,9463946.094555955,6572872.195238095,145059.63464495944,1.050802328850146
2021-07-14,Belgium,BEL,Europe,Western Europe,11589616,5.64,375.564,41.8,18.571,12.849,81.63,7.286,0.06286662129271582,474.143,4.0911018967323844,38509,332.2715782817998,1.5,316131.5152304724,1258.8337698160146,54.58,30.48,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,14814946.301341297,9165891.44047619,316131.5152304724,1.2782948374942964
2021-07-14,Bulgaria,BGR,Europe,Eastern Europe,6948445,7.454,65.18,44.7,20.801,13.272,75.05,13,0.18709221991395197,101.571,1.4617802976061551,11915,171.47721540574906,0.8999999999999999,12458.759117603446,181.19161913205042,13.09,10.76,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,1981531.0286478663,1629042.3285714285,12458.759117603446,0.28517618382931237
2021-07-14,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,22.714,0.06018203994011259,1017.714,2.696491353157161,66512,176.2273417494395,1.5,553214.0704637927,1196.6718012433682,66.36,18,not EU,North America,Canada,1196.6718012433682,66.36,18,451649.75,42352777.98230046,30423653.54047619,553214.0704637927,1.1221610355311822
2021-07-14,Croatia,HRV,Europe,Southern Europe,4105268,5.54,73.726,44,19.724,13.053,78.49,5.286,0.12876138658913375,87.286,2.126194928077777,4561,111.10115100889881,1.9,23363.19993974503,788.6391339128164,NA,NA,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,2913411.2924968386,2234162.816666667,23363.19993974503,0.7096762726567032
2021-07-14,Czechia,CZE,Europe,Eastern Europe,10708982,6.63,137.176,43.3,19.027,11.58,79.38,7.714,0.07203299062413215,134.143,1.2526213976267773,144974,1353.7607963109845,0.1,170014.7829971349,899.499597627487,44.47,23.47,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,10270650.459195783,6917815.0261904765,170014.7829971349,0.9590687946992331
2021-07-14,Denmark,DNK,Europe,Northern Europe,5792203,2.5,136.52,42.3,19.677,12.325,80.9,0.714,0.012326916028322902,273.571,4.723090678969643,85627,1478.3149002201753,0.3,308370.8277458339,NA,51.79,28.23,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,7971402.930526041,3199493.25,308370.8277458339,1.3762298956935801
2021-07-14,Estonia,EST,Europe,Northern Europe,1326539,4.69,31.033,42.7,19.452,13.491,78.74,0.143,0.010779931837661764,44,3.3169021038959277,3746,282.38898366350327,1.2,15104.80659430226,755.0663795033543,40.89,26.64,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,1176629.0681981733,864723.9428571429,15104.80659430226,0.8869916890480968
2021-07-14,Finland,FIN,Europe,Northern Europe,5540718,3.28,18.136,42.8,21.228,13.264,81.91,0.429,0.007742678836930521,70.714,1.2762605857219227,11834,213.582427403813,0.6,66114.41882528545,971.3632781888557,55.4,15.3,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,5091255.874388185,3687372.0285714287,66114.41882528545,0.9188801657814358
2021-07-14,France,FRA,Europe,Western Europe,67564251,5.98,122.578,42,19.718,13.079,82.66,49.429,0.07315851100014414,2544.714,3.766361592612046,NA,383.855361617196,1,1581854.666431218,848.0531368578334,47.34,24.76,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,71798221.85840763,46310352.56428572,1581854.666431218,1.0626658446699517
2021-07-14,Germany,DEU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,78.429,0.09360862633049805,1043.143,1.245039249464799,NA,140.3228267659156,2.3,1565406.3781308762,982.6655930321734,50.42,30.61,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,92530501.99408674,63810225.08809524,1565406.3781308762,1.1043941890547972
2021-07-14,Greece,GRC,Europe,Southern Europe,10423056,4.21,83.479,45.3,20.396,14.524,82.24,18,0.17269407359991157,494.143,4.740864867271172,NA,350.06048130222075,1.6,202468.2763787691,930.7562964259234,42.87,30.43,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,10951962.561559098,7145589.1404761905,202468.2763787691,1.0507439048163127
2021-07-14,Hungary,HUN,Europe,Eastern Europe,9660350,7.02,108.043,43.4,18.577,11.976,76.88,6.571,0.06802030982314305,91.143,0.94347513288856,9932,102.81200991682496,0.8999999999999999,23554.838439458406,NA,NA,NA,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,10217944.723405233,9249041.09047619,23554.838439458406,1.0577199297546396
2021-07-14,Ireland,IRL,Europe,Northern Europe,4937796,2.96,69.874,38.7,13.928,8.678,82.3,5.429,0.10994783907638145,307.857,6.234704714411045,NA,374.7623433612891,2.3,135036.22256568528,NA,NA,NA,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,5612662.567766476,3270702.711904762,135036.22256568528,1.1366736430112698
2021-07-14,Italy,ITA,Europe,Southern Europe,60461828,3.18,205.859,47.9,23.021,16.24,83.51,39.571,0.06544790541232064,1230.429,2.035050941562667,185039,306.04268200425565,0.7000000000000001,1025267.2004610241,889.1258630155872,51.67,25.77,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,63453036.39750986,43965720.73571429,1025267.2004610241,1.049472675512058
2021-07-14,Latvia,LVA,Europe,Northern Europe,1886202,5.57,31.212,43.9,19.754,14.136,75.29,6,0.31809954607194774,113.714,6.028728630337578,8332,441.7342363119114,1.4000000000000001,6688.384626869018,591.2277688179738,33.63,25.53,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,1292988.8457007485,1035604.9452380952,6688.384626869018,0.685498608155833
2021-07-14,Lithuania,LTU,Europe,Northern Europe,2722291,6.56,45.135,43.5,19.002,13.778,75.93,4.143,0.15218799165849645,100.714,3.699604487543764,NA,451.49471529678493,1.0999999999999999,17073.759510134936,760.4807862201359,44.38,32.37,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,2534921.459643786,2036904.7904761904,17073.759510134936,0.9311721118880332
2021-07-14,Luxembourg,LUX,Europe,Western Europe,625976,4.51,231.447,39.7,14.312,9.842,82.25,0,0,15.714,2.5103198844684145,6628,1058.8265364806318,0.2,8623.378702784203,1037.8992165833833,NA,NA,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,642149.2484290835,452855.61904761905,8623.378702784203,1.0258368506605422
2021-07-14,Malta,MLT,Europe,Southern Europe,441539,4.485,1454.037,42.4,19.426,11.324,82.53,0.143,0.03238672008588142,1,0.22648056004112885,NA,377.09013246847957,0.1,3858.014249121919,1272.7075071511238,79.71,64.73,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,719842.9862150215,604896.2404761905,3858.014249121919,1.6303044265965667
2021-07-14,Netherlands,NLD,Europe,Western Europe,17134873,3.32,508.544,43.2,18.779,11.881,82.28,2.857,0.016673598923085103,956,5.579265162922422,NA,115.35539247941901,4.2,292751.1972870367,797.6569187294239,NA,NA,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,18532776.048375536,12595744.895238096,292751.1972870367,1.0815823407839402
2021-07-14,Poland,POL,Europe,Eastern Europe,37846605,6.62,124.027,41.8,16.763,10.202,78.73,37.286,0.09851874428366825,198.714,0.5250510580803747,NA,152.12460932757375,0.4,645790.5535558456,823.0189999869209,42.61,29.43,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,37746081.96907759,25531872.58095238,645790.5535558456,0.9973439353167236
2021-07-14,Portugal,PRT,Europe,Southern Europe,10196707,3.39,112.371,46.2,21.502,14.924,82.05,2.429,0.023821416070894257,1052.714,10.324058541644865,52169,511.6259592435087,2,91653.43482323783,889.3018108689404,48.7,27.45,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,9451812.803792365,7160905.661904762,91653.43482323783,0.9269475727597513
2021-07-14,Romania,ROU,Europe,Eastern Europe,19237682,6.892,85.129,43,17.85,11.69,76.05,72,0.37426546503887526,78,0.40545425379211486,15427,80.1915740160379,0.5,21999.775018912856,170.89247030905284,24.05,22.55,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,9485839.162210893,8638594.285714285,21999.775018912856,0.4930863896290048
2021-07-14,Slovakia,SVK,Europe,Eastern Europe,5459643,5.82,113.128,41.2,15.07,9.167,77.54,6,0.10989729548250682,37.714,0.6907777669712104,50486,924.7124766216398,0.2,47884.288610065734,628.800271373055,35.68,24.14,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,4257758.131708555,3178147.661904762,47884.288610065734,0.7798601724890354
2021-07-14,Slovenia,SVN,Europe,Southern Europe,2078932,4.5,102.619,44.5,19.062,12.93,81.32,1.571,0.07556764723425297,86.286,4.150496504936188,2006,96.49185254736567,3.8,16396.861223018368,605.3228292219275,38.46,28.56,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,1788079.875107538,1362121.4095238096,16396.861223018368,0.8600954120228742
2021-07-14,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,21.571,0.04613645624234851,3406,7.2848161866134635,NA,197.68886532956424,5.6000000000000005,536704.0008088037,961.7941120590806,NA,NA,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,47041437.114859655,34952317.37142857,536704.0008088037,1.0061310115557516
2021-07-14,Sweden,SWE,Europe,Northern Europe,10099270,2.22,24.718,41,19.985,13.433,82.8,0,0,168.571,1.6691404428240852,NA,221.33282900645293,3.4000000000000004,83170.08808086115,801.160215870388,NA,NA,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,8527988.232813075,6558137.769047619,83170.08808086115,0.844416302644951
2021-07-14,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,10.571,0.015571692804307643,8935.143,13.161981076393893,971581,1431.1948601364134,0.8999999999999999,1015512.8852307372,643.5464959758126,63.29,46.17,not EU,Europe,Britain,643.5464959758126,63.29,46.17,436878,91184943.10737836,72631005.6047619,1015512.8852307372,1.3432068134011594
2021-07-14,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,285.857,0.08636094079332243,11538.143,3.4858159306502463,NA,150.00786383439407,2.1999999999999997,340619.39958826563,388.2954597641027,52.85,44.59,not EU,North America,United States,388.29545976410276,52.85,44.59,1285268.25,327066048.4570234,313376612.97380954,340619.39958826563,0.9881070481500511
2021-07-15,Austria,AUT,Europe,Western Europe,9006400,7.37,106.749,44.4,19.202,13.748,81.54,3.857,0.042825102149582524,151.143,1.6781732989873865,419785,4660.963314976017,0,148243.97138081805,934.8685379285841,49.36,27.63,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,9612190.065936774,6572872.195238095,148243.97138081805,1.0672621764452805
2021-07-15,Belgium,BEL,Europe,Western Europe,11589616,5.64,375.564,41.8,18.571,12.849,81.63,7.286,0.06286662129271582,474.143,4.0911018967323844,38509,332.2715782817998,1.5,326589.01324781834,1258.8337698160146,54.58,30.48,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,15141535.314589115,9165891.44047619,326589.01324781834,1.3064742882412252
2021-07-15,Bulgaria,BGR,Europe,Eastern Europe,6948445,7.454,65.18,44.7,20.801,13.272,75.05,13,0.18709221991395197,101.571,1.4617802976061551,11915,171.47721540574906,0.8999999999999999,12302.108948191684,181.19161913205042,13.09,10.76,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,1993833.137596058,1629042.3285714285,12302.108948191684,0.28694666757757425
2021-07-15,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,22.714,0.06018203994011259,1017.714,2.696491353157161,66512,176.2273417494395,1.5,558825.346171876,1196.6718012433682,66.36,18,not EU,North America,Canada,1196.6718012433682,66.36,18,451649.75,42911603.32847234,30423653.54047619,558825.346171876,1.1369674321600733
2021-07-15,Croatia,HRV,Europe,Southern Europe,4105268,5.54,73.726,44,19.724,13.053,78.49,5.286,0.12876138658913375,87.286,2.126194928077777,4561,111.10115100889881,1.9,22944.15086839405,788.6391339128164,NA,NA,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,2936355.4433652326,2234162.816666667,22944.15086839405,0.715265225891521
2021-07-15,Czechia,CZE,Europe,Eastern Europe,10708982,6.63,137.176,43.3,19.027,11.58,79.38,7.714,0.07203299062413215,134.143,1.2526213976267773,144974,1353.7607963109845,0.1,173831.14520552225,899.499597627487,44.47,23.47,EU,Europe,European Union (average),819.8598254206847,36.66614369513496,21.302846834757567,410114.3182878302,10444481.604401305,6917815.0261904765,173831.14520552225,0.9753010701111745
