date,country,iso3c,region,subregion,population,hospital_beds_per_thousand,population_density,median_age,aged_65_older,aged_70_older,life_expectancy,daily_covid_deaths,daily_covid_deaths_per_100k,daily_covid_cases,daily_covid_cases_per_100k,daily_tests,daily_tests_per_100k,daily_positive_rate,daily_vaccinations,daily_vaccinations_per_100k,vaccinated_pct,fully_vaccinated_pct,EU,continent,group,daily_vaccinations_per_100k_region_average,vaccinated_pct_region_average,fully_vaccinated_pct_region_average,daily_vaccinations_region_average
2020-12-15,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,506,0.6039343217844421,23116.714,27.590863619515652,222944,266.09393959666136,11.200000000000001,NA,0,NA,NA,EU,Europe,European Union (average),0,0,0,0
2020-12-16,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,544.714,0.6501412651314044,24210.286,28.896092204777418,226128,269.89419034875954,11.200000000000001,NA,0,NA,NA,EU,Europe,European Union (average),0,0,0,0
2020-12-17,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,566.143,0.6757177643043665,23845.286,28.46044788175109,229311,273.6932475547672,11.200000000000001,NA,0,NA,NA,EU,Europe,European Union (average),0,0,0,0
2020-12-18,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,598.143,0.7139112391998252,24647.143,29.417501169227588,232495,277.4934983068654,11.200000000000001,NA,0,NA,NA,EU,Europe,European Union (average),0,0,0,0
2020-12-19,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,610.143,0.72823379228562235,24631,29.398233754688917,235678,281.29255551287304,11.200000000000001,NA,4.480950248233441e-5,NA,NA,EU,Europe,European Union (average),4.480950248233441e-5,0,0,0.0025954573470668486
2020-12-20,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,613.429,0.7321557847389497,23450.286,27.988997176010272,238862,285.09280626497116,11.3,NA,7.4682504137224e-5,NA,NA,EU,Europe,European Union (average),7.4682504137224e-5,0,0,0.004325762245111414
2020-12-21,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,639.429,0.7631879830915099,25279.571,30.172333136139628,226991,270.92422062484644,11.3,NA,9.602036246214517e-5,NA,NA,EU,Europe,European Union (average),9.602036246214517e-5,0,0,0.005561694315143246
2020-12-22,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,650.286,0.7761463129958848,25612.143,30.569273146543768,215121,256.7568285308122,11.3,NA,1.2802714994952687e-4,NA,NA,EU,Europe,European Union (average),1.2802714994952687e-4,0,0,0.007415592420190995
2020-12-23,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,662.286,0.7904688660816818,25757,30.742166652572877,203250,242.58824289068747,11.3,NA,1.6003393743690863e-4,NA,NA,EU,Europe,European Union (average),1.6003393743690863e-4,0,0,0.009269490525238745
2020-12-24,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,614.714,0.7336894914652206,25226.714,30.10924587043496,191379,228.41965725056275,11.3,NA,0.028870122313618313,NA,NA,EU,Europe,European Union (average),0.028870122313618313,0,0,1.6722160907530694
2020-12-25,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,546.571,0.6523576802214315,20842.429,24.87639964912132,179509,214.25226515652847,11.3,17798,7.554177969196861,NA,NA,EU,Europe,European Union (average),7.554177969196861,0,0,3810.778629240191
2020-12-26,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,539.286,0.6436626969522621,19674.571,23.482507298981925,167638,200.08367951640378,11.3,25799,12.704038069129092,NA,NA,EU,Europe,European Union (average),12.704038069129092,0,0,5882.715508497594
2020-12-27,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,556.714,0.6644638182172015,20525.286,24.497874861347245,155767,185.91509387627903,13,31573,16.599781549407826,0.03,0,EU,Europe,European Union (average),16.599781549407826,0.012810571211373368,0,7652.134139304251
2020-12-28,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,576.429,0.6879945793910754,19775,23.60237393930305,150775,179.95691179258748,13,34899.75,18.314326475996474,0.05,0,EU,Europe,European Union (average),18.314326475996474,0.01991510971942754,0,8643.589294295572
2020-12-29,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,595.857,0.7111827928369808,17391.143,20.75713073668231,145782,173.9975361628054,13,36130.4,18.973783656457325,0.11,0,EU,Europe,European Union (average),18.973783656457325,0.04127429077199827,0,9022.04943093425
2020-12-30,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,617.286,0.736759292009943,19574.857,23.36349404411549,140789,168.03816053302336,13,37133.833333333336,19.428081596695723,0.18,0,EU,Europe,European Union (average),19.428081596695723,0.07213859408841676,0,9378.339416165545
2020-12-31,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,637.286,0.7606302138196046,18560.571,22.152896954183763,135797,162.0799784493318,13,37443,19.68932099616773,0.24,0,EU,Europe,European Union (average),19.68932099616773,0.09253203323789656,0,9593.148730160367
2021-01-01,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,652.143,0.778362728085912,18557.286,22.14897615527653,130804,156.12060281954976,13,41101.71428571428,21.514393895093633,0.27,0,EU,Europe,European Union (average),21.514393895093633,0.0905813039520413,0,10813.144709532813
2021-01-02,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,647.714,0.7730765124511624,18185.714,21.705487847343544,125811,150.1612271897677,13,42516.28571428572,36.369842867691226,0.33,0,EU,Europe,European Union (average),36.369842867691226,0.12420442433344185,0,17934.181024860005
2021-01-03,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,642,0.766256590090142,17893.857,21.35714306601342,120818,144.2018515599856,15.4,42607.71428571428,37.15105706843282,0.35,0,EU,Europe,European Union (average),37.15105706843282,0.14398769114333462,0,18325.89853823449
2021-01-04,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,657.571,0.7848412962650541,17653.286,21.070010489479817,128689,153.596252838178,15.4,42529.28571428572,39.1514492796067,0.41,0,EU,Europe,European Union (average),39.1514492796067,0.19909644376104974,0,19194.09809385316
2021-01-05,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,641.429,0.7655750752724761,17493.714,20.87955395272925,136560,162.9906541163704,15.4,43733.71428571428,43.36439602727913,0.47,0,EU,Europe,European Union (average),43.36439602727913,0.271566199161659,0,21096.3274991695
2021-01-06,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,657.857,0.7851826504469323,14296.429,17.06344694081903,144431,172.38505539456278,15.4,45023.142857142855,47.77506577154778,0.55,0,EU,Europe,European Union (average),47.77506577154778,0.29283961381826473,0,23088.109973177223
2021-01-07,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,742.286,0.8859525533203289,18005.857,21.49082022814753,152302,181.77945667275515,15.4,46974.857142857145,52.52851007262671,0.61,0,EU,Europe,European Union (average),52.52851007262671,0.4089095066272134,0,25256.981564054186
2021-01-08,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,839.571,1.002066684732976,20428.714,24.38261172829711,160173,191.1738579509475,15.4,48758.71428571428,58.598634660860725,0.68,0,EU,Europe,European Union (average),58.598634660860725,0.49052472975949174,0,27562.451196772832
2021-01-09,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,873.857,1.042988605991279,22131.714,26.415220720389804,168044,200.5682592291399,15.4,51090.28571428572,63.111847750881445,0.76,0,EU,Europe,European Union (average),63.111847750881445,0.4734790792498621,0,29538.291766376187
2021-01-10,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,877.857,1.0477627903532114,20787.714,24.81109477478054,175915,209.9626605073323,12.8,54422.57142857143,68.67037051345255,0.8,0,EU,Europe,European Union (average),68.67037051345255,0.5100637283880969,0,32118.820430930107
2021-01-11,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,864.429,1.0317358534502046,20700,24.706404072999902,175020,208.89443675634993,12.8,58242.71428571428,74.31771211130116,0.88,0,EU,Europe,European Union (average),74.31771211130116,0.6550363441808923,0,34831.13517768936
2021-01-12,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,876,1.0455463752631844,21965.857,26.217262746460552,174126,207.82740655145804,12.8,61902.28571428572,79.2030041058627,0.97,0,EU,Europe,European Union (average),79.2030041058627,0.7541857994205683,0,37187.46174184843
2021-01-13,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,894.429,1.0675422361646971,21809.143,26.030217364436588,173231,206.75918280047568,12.8,65270.28571428572,83.78371951069431,1.11,0,EU,Europe,European Union (average),83.78371951069431,0.885632131281088,0,39335.403566742294
2021-01-14,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,888.571,1.0605504431666473,18382,21.93976423526011,172336,205.69095904949333,12.8,68662.57142857143,88.19700741017944,1.2,0,EU,Europe,European Union (average),88.19700741017944,0.9999423170187163,0,41375.01902157779
2021-01-15,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,811.857,0.9689887483813278,16884.286,20.152173545898325,171441,204.62273529851092,12.8,71940.57142857143,92.50969797659171,1.31,0,EU,Europe,European Union (average),92.50969797659171,1.1107954248601775,4.6577954307302226e-5,43223.5996634944
2021-01-16,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,838.143,1.000362300915766,15740.429,18.78692749547661,170547,203.55570509361905,12.8,75398.42857142857,96.20953857958933,1.38,0,EU,Europe,European Union (average),96.20953857958933,0.9875029378230065,4.6577954307302226e-5,44914.427125149865
2021-01-17,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,852.143,1.0170719461825295,17245.571,20.583383845198505,169652,202.4874813426367,10.4,78265.28571428571,98.80217905196514,1.41,0.03,EU,Europe,European Union (average),98.80217905196514,1.031422611188619,0.006549902707367735,46030.279075584665
2021-01-18,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,780.571,0.9316474653944739,16895.143,20.165131875802697,168144,200.6876138381882,10.4,81054.28571428571,101.03905074525724,1.49,0.05,EU,Europe,European Union (average),101.03905074525724,1.3014885851825282,0.015592381914078227,46926.33843289239
2021-01-19,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,872.571,1.041453705718918,14755.571,17.61145407989562,166637,198.8889398798302,10.4,83529.14285714286,102.69448180258897,1.59,0.09,EU,Europe,European Union (average),102.69448180258897,1.4200098205849925,0.03415657795654778,47548.17773863277
2021-01-20,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,844.857,1.0083757693672697,15246.571,18.197485210322814,165129,197.0890723753817,10.4,86657,104.56124034153845,1.68,0.15,EU,Europe,European Union (average),104.56124034153845,1.5139563314818794,0.056220210922809134,48283.73521122229
2021-01-21,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,809.857,0.9666016562003615,13380,15.969646690663707,163621,195.28920487093322,10.4,89493.57142857143,106.42247237518177,1.76,0.2,EU,Europe,European Union (average),106.42247237518177,1.6218316406394404,0.08594039592332108,48977.68258233354
2021-01-22,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,858.286,1.024403899816367,14490.429,17.29499488237275,162114,193.4905309125752,10.4,92210.85714285714,108.4721550390862,1.84,0.24,EU,Europe,European Union (average),108.4721550390862,1.7181696304717162,0.10625031936852657,49794.39309765242
2021-01-23,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,772.714,0.9222697737615483,14149.429,16.88799566551802,160606,191.6906634081267,10.4,93730.71428571429,110.38228810954566,1.89,0.3,EU,Europe,European Union (average),110.38228810954566,1.510734207753433,0.11207677548131566,50503.08497554153
2021-01-24,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,770.714,0.9198826815805821,13948.571,16.648262384875768,159099,189.8919894497687,9.9,94353.71428571429,112.19761707546749,1.92,0.33,EU,Europe,European Union (average),112.19761707546749,1.8326215440727223,0.1483762634879403,51130.45065281844
2021-01-25,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,837.714,0.999850269642949,13610.571,16.244843806292483,159873,190.81579412380262,9.9,94166.71428571429,113.80877474400731,1.98,0.37,EU,Europe,European Union (average),113.80877474400731,1.8322537649280057,0.18681950434416925,51657.85382284044
2021-01-26,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,660.286,0.7880817739007157,13204,15.759582578738684,160647,191.7395987978365,9.9,93836.57142857143,115.86085791697332,2.04,0.43,EU,Europe,European Union (average),115.86085791697332,1.896910650143312,0.2468980286059383,52345.106466264704
2021-01-27,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,641.143,0.7652337210905981,11294.429,13.480421577188805,161422,192.66459701796092,9.9,92938.57142857143,118.0532268394965,2.1,0.5,EU,Europe,European Union (average),118.0532268394965,2.008454000850036,0.30142726808337883,53085.160223717525
2021-01-28,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,715.286,0.8537268088772854,12238.143,14.606787732422958,162196,193.5884016919948,9.9,92245.42857142857,120.52645532222144,2.16,0.55,EU,Europe,European Union (average),120.52645532222144,2.0555105977834085,0.3679943083418042,53991.694367654214
2021-01-29,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,653.286,0.7797269512673339,11733.143,14.004046956729002,162970,194.51220636602872,9.9,91945.14285714286,122.83523293083623,2.22,0.62,EU,Europe,European Union (average),122.83523293083623,1.8423647715085054,0.3747871554009229,54838.45795964379
2021-01-30,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,747.429,0.8920909608636833,12460,14.871584287419267,163745,195.4372045861531,9.9,92750.14285714286,125.16622324996727,2.26,0.68,EU,Europe,European Union (average),125.16622324996727,1.9374365293561613,0.432626025247018,55765.64390314932
2021-01-31,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,695.286,0.8298558870676236,11127.143,13.28075802589625,164519,196.36100926018705,8.5,95064.14285714286,128.17438117196886,2.29,0.72,EU,Europe,European Union (average),128.17438117196886,2.333926349824649,0.5484356011049127,57119.80535303759
2021-02-01,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,704.571,0.8409379625177592,11095.857,13.243416742909396,163496,195.1400116096228,8.5,98511.14285714286,131.52766828344687,2.36,0.8,EU,Europe,European Union (average),131.52766828344687,2.299815200705122,0.6212151234759449,58666.80266558415
2021-02-02,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,767.571,0.9161313662181937,10853.429,12.954067751285763,162473,193.91901395905862,8.5,102568.71428571429,134.55461418970353,2.44,0.87,EU,Europe,European Union (average),134.55461418970353,2.3480489669953366,0.7039262235514713,60205.67208932659
2021-02-03,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,754,0.8999337522242477,10403.571,12.417141494113222,161450,192.69801630849443,8.5,106837.57142857143,137.044358174772,2.51,0.99,EU,Europe,European Union (average),137.044358174772,2.427023527005231,0.8188810768798874,61577.71419516005
2021-02-04,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,678.714,0.8100764412561382,10139.143,12.101534488498961,160426,191.47582511183975,8.5,110837.28571428571,138.93352679942717,2.58,1.07,EU,Europe,European Union (average),138.93352679942717,2.497140508664029,0.9305473161236465,62715.79369597675
2021-02-05,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,719.714,0.8590118309659447,9854,11.76120317562034,159403,190.25482746127554,8.5,114049.42857142857,140.58226043647718,2.66,1.16,EU,Europe,European Union (average),140.58226043647718,2.2803318110499786,0.8718356406717034,63693.96671718224
2021-02-06,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,635.143,0.7580724445476994,8584.571,10.246081155524486,158380,189.03382981071135,8.5,116645.28571428571,141.70982755287017,2.72,1.23,EU,Europe,European Union (average),141.70982755287017,2.2789160320110127,0.900293884511125,64404.73551156592
2021-02-07,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,649.286,0.7749527669054016,9430.571,11.255821148073178,157357,187.81283216014717,7.5,118098.28571428571,142.07710543928786,2.75,1.26,EU,Europe,European Union (average),142.07710543928786,2.7523359657422395,1.1270493441121099,64687.49781097771
2021-02-08,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,590.286,0.7045335475668996,9142.286,10.91173971337826,156522,186.81622117459378,7.5,118958.28571428571,141.9418767621537,2.82,1.33,EU,Europe,European Union (average),141.9418767621537,2.398614878659228,1.0801758796273373,64768.78045458632
2021-02-09,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,573.429,0.6844139411196262,8862,10.577205453861119,155688,185.82080373513088,7.5,119311.14285714286,142.08462703434742,2.89,1.41,EU,Europe,European Union (average),142.08462703434742,2.7549888213286065,1.2749848618937527,64841.32166839029
2021-02-10,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,556.571,0.6642931411262624,8399,10.024593613967449,154853,184.82419274957752,7.5,119555,142.5823325797762,2.98,1.5,EU,Europe,European Union (average),142.5823325797762,2.517897826985582,1.2387800528483273,64966.36689741341
2021-02-11,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,512.857,0.6121184673268846,7955.571,9.495340664610625,154018,183.82758176402413,7.5,120120.14285714286,143.53549471115042,3.07,1.58,EU,Europe,European Union (average),143.53549471115042,2.9297796721243894,1.4702067879674836,65228.24290554192
2021-02-12,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,492.429,0.5877367077904961,7721.571,9.216050879437583,153184,182.83216432456123,7.5,121204.71428571429,144.75556144338194,3.16,1.68,EU,Europe,European Union (average),144.75556144338194,2.6736762893878327,1.3194520148032671,65610.77695875346
2021-02-13,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,491.286,0.586372484609074,7414.714,8.849802906750213,152349,181.83555333900784,7.5,122313.42857142857,146.4639557323084,3.24,1.73,EU,Europe,European Union (average),146.4639557323084,2.7200916686364174,1.3605843865097407,66175.36957693653
2021-02-14,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,485.571,0.5795513687019632,7153,8.537435185225522,151515,180.84013589954495,6.4,123462.57142857143,148.69140409391778,3.28,1.76,EU,Europe,European Union (average),148.69140409391778,3.241387111823682,1.644823037013321,66881.04952333828
2021-02-15,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,442.429,0.5280594032663417,7221.857,8.619619188377918,152385,181.87852099826523,6.4,124399.42857142857,151.55121055591533,3.37,1.83,EU,Europe,European Union (average),151.55121055591533,3.171474334752525,1.6939655656001034,67767.07938610854
2021-02-16,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,403.286,0.48134042864656235,7245,8.647241425549966,153255,182.91690609698554,6.4,125100.14285714286,154.48972170834435,3.46,1.89,EU,Europe,European Union (average),154.48972170834435,3.238448143239848,1.749933346178724,68631.57837562768
2021-02-17,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,437.143,0.5217503186320481,7295.286,8.707260084256,154125,183.95529119570583,6.4,125759,157.67020417417797,3.58,1.96,EU,Europe,European Union (average),157.67020417417797,3.3514191757560874,1.835044992370062,69587.17324535701
2021-02-18,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,431.571,0.5150998798158765,7283.429,8.693108208261142,154994,184.99248274833562,6.4,126590,161.01372921547235,3.68,2.02,EU,Europe,European Union (average),161.01372921547235,3.510034880993803,1.9381276932135336,70644.76227735303
2021-02-19,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,424.286,0.5064048965467072,7262.429,8.668043740360996,155864,186.0308678470559,6.4,127803.28571428571,164.71976313184877,3.8,2.09,EU,Europe,European Union (average),164.71976313184877,3.2086077803411306,1.7329386546260546,71897.90905055162
2021-02-20,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,413.286,0.4932758895513931,7359.286,8.783647034046917,156734,187.06925294577619,6.4,129515.28571428571,169.07207810117043,3.89,2.13,EU,Europe,European Union (average),169.07207810117043,3.282440679769114,1.7663439255902362,73423.61689465634
2021-02-21,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,405.571,0.48406768146331614,7538.714,8.997802621970116,157604,188.10763804449647,6.1,131779.57142857142,173.4781324666834,3.96,2.16,EU,Europe,European Union (average),173.4781324666834,3.994271755876038,2.1272593799171426,75058.22425323508
2021-02-22,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,439.286,0.5243080879039534,7517.571,8.972567476979032,159004,189.7786025711728,6.1,134985.7142857143,177.64032711833002,4.08,2.24,EU,Europe,European Union (average),177.64032711833002,3.823705604570928,2.09779866705173,76698.26082323858
2021-02-23,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,422.286,0.504017804365741,7499.571,8.951083647350337,160403,191.44837355175864,6.1,139312.42857142858,182.28739259362297,4.21,2.31,EU,Europe,European Union (average),182.28739259362297,3.508889435241195,1.9272144205268746,78735.97436372154
2021-02-24,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,348.286,0.41569539366999253,7667.571,9.151599390551496,161802,193.11814453234447,6.1,144266.57142857142,187.43910908722947,4.35,2.38,EU,Europe,European Union (average),187.43910908722947,4.189850742437444,2.2383376541866973,81063.59291889644
2021-02-25,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,299.714,0.357722472963048,7837.143,9.353991388206893,163202,194.78910905902077,6.1,149237.7142857143,192.62686522354676,4.5,2.45,EU,Europe,European Union (average),192.62686522354676,3.9158941110903744,2.0657312235749963,83470.5751145675
2021-02-26,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,314,0.3747734724116894,7892.429,9.419977777365341,164601,196.45888003960664,6.1,154277.42857142858,197.78504708822572,4.67,2.52,EU,Europe,European Union (average),197.78504708822572,3.9759409799479717,2.080357373549264,85861.65222025772
2021-02-27,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,315.571,0.37664853331983833,7965.143,9.506765287788728,166000,198.12865102019245,6.1,159682.42857142858,203.07772147392663,4.8,2.57,EU,Europe,European Union (average),203.07772147392663,3.6236692407186637,1.8425266371655837,88399.9328682124
2021-02-28,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,315.143,0.3761376955931115,7968.571,9.510856763786904,167400,199.7996155468688,6.1,166025.14285714287,208.78872457208766,4.9,2.6,EU,Europe,European Union (average),208.78872457208766,4.984314740533936,2.4619724476227325,91319.88795465202
2021-03-01,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,307.286,0.36676000396018593,8010,9.560304184769528,167022,199.34845512466617,6.1,172522.85714285713,215.7336533414622,5.07,2.66,EU,Europe,European Union (average),215.7336533414622,4.9211224138923795,2.4567331833633967,94746.25910677506
2021-03-02,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,305.857,0.36505442659688564,8114,9.68443297817977,166643,198.89610115637308,6.1,179177.85714285713,222.88092902133195,5.27,2.72,EU,Europe,European Union (average),222.88092902133195,4.483769290188355,2.2061135306325603,98274.06542721331
2021-03-03,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,302.143,0.3606215964168314,8125.143,9.697732662266022,166265,198.44494073417047,6.1,186218.7142857143,230.44285263310078,5.47,2.8,EU,Europe,European Union (average),230.44285263310078,5.209408100168954,2.5368025790781297,102279.63077685049
2021-03-04,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,315.857,0.3769898875017165,8176.714,9.759285027698326,165887,197.9937803119679,6.1,193711.14285714287,238.62541986103744,5.69,2.88,EU,Europe,European Union (average),238.62541986103744,5.582489969168822,2.66792795741036,106671.93412403615
2021-03-05,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,273.286,0.326179436883761,8197.286,9.783838657871744,165509,197.5426198897653,6.1,201285.2857142857,247.0808129455165,5.93,2.96,EU,Europe,European Union (average),247.0808129455165,4.503995030805412,2.1079863296066015,111299.0965953071
2021-03-06,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,265.571,0.316971228795684,8282,9.884948721380928,165131,197.09145946756266,6.1,208671.57142857142,255.0445817741894,6.11,3.02,EU,Europe,European Union (average),255.0445817741894,5.240412770327326,2.4569521697545267,115767.1237875171
2021-03-07,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,261.714,0.31236772152469067,8337.143,9.950764433448438,164753,196.64029904536005,6.2,215493.57142857142,263.0795016914467,6.25,3.06,EU,Europe,European Union (average),263.0795016914467,5.707435790380251,2.5234958758454153,120129.80164820873
2021-03-08,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,246,0.2936123382588394,8316.429,9.92604131973017,167340,199.7280027814398,6.2,222010.85714285713,269.7786183329182,6.47,3.12,EU,Europe,European Union (average),269.7786183329182,6.315694271777251,2.856310406424428,124004.57941004065
2021-03-09,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,229.714,0.2741742466292319,8365.286,9.984354401072903,169928,202.81690006361003,6.2,228370.42857142858,275.9940484018803,6.71,3.19,EU,Europe,European Union (average),275.9940484018803,6.48984416977962,2.9028887696408447,127736.52439882339
2021-03-10,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,224.714,0.26820651617681646,9838.286,11.74244779235449,172515,205.9046037996898,6.2,234564.57142857142,280.95257192621295,6.97,3.26,EU,Europe,European Union (average),280.95257192621295,6.118700991813529,2.64814612829095,130706.43390254151
2021-03-11,European Union (average),EU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,223.714,0.26701297008633335,8888.571,10.608919167031344,175102,208.99230753576953,6.2,240293,284.68517147620395,7.23,3.34,EU,Europe,European Union (average),284.68517147620395,7.001139077515734,3.080249694634443,132917.9219695473
